Mon Mar 22 11:56:22 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
a_back_F06	back	a	a	1.359234094619751	0	3
A_part_F08	part	A	A	2.0488011837005615	0	0
a_lack_F08	lack	a	a	1.891993761062622	0	0
A_mart_H04	mart	A	A	1.8249149322509766	0	0
v_cup_F06	cup	v	v	1.4352240562438965	0	0
a_pat_H06	pat	a	A	1.1834208965301514	1	0
A_carp_H06	carp	A	v	1.2767138481140137	1	0
v_buck_H06	buck	v	v	9.28324294090271	0	0
i_chip_F07	chip	i	i	11.628298997879028	0	0
v_cup_H08	cup	v	v	2.742954969406128	0	0
A_mart_F06	mart	A	A	3.481137990951538	0	0
a_mat_H08	mat	a	a	1.9922831058502197	0	0
a_cap_H04	cap	a	a	1.4897098541259766	0	0
i_lick_F05	lick	i	i	1.7094106674194336	0	0
v_cup_H07	cup	v	v	2.250607967376709	0	0
i_min_H04	min	i	i	1.6454627513885498	0	0
i_bik_H08	bik	i	I	2.185167074203491	1	0
v_buck_H07	buck	v	v	2.589650869369507	0	0
A_carp_H07	carp	A	A	2.8582170009613037	0	0
a_back_H09	back	a	a	2.0983941555023193	0	0
v_buck_H05	buck	v	v	1.7892229557037354	0	0
v_putt_F06	putt	v	v	1.175544023513794	0	0
i_bin_H09	bin	i	i	1.9853570461273193	0	0
A_mart_H08	mart	A	A	2.2998507022857666	0	0
I_beak_H09	beak	I	i	1.288449764251709	1	0
v_cup_H04	cup	v	v	2.0778520107269287	0	0
A_bark_H07	bark	A	a	0.3095088005065918	1	0
v_luck_H08	luck	v	A	0.37584495544433594	1	0
A_part_H09	part	A	A	1.9555761814117432	0	0
a_cap_H06	cap	a	a	1.8205389976501465	0	0

#TotalErreurs#6#TempsTotal#2min 31sec
